ConvID_qtmentions,text,ratings
17801_7,Hello Hey can I help you find a movie? Looking for a good Action movie Something like @141788 Hey you seen @78418 @188168 was pretty good tho for something more similar. Ive only seen the first one. I liked it. Is @165308  any good? Also @154857 is a classic movie that had a nice plot I liked @188168  a lot Its been a while since I have seen @154857 I watched @104809 recently it's more of a professional race movie but it was really good. I havent heard anything about it. THink Ill check some trailers out for it. @105031  I think is one of the movies that started the whole street race genre as well. Haha you might be right. I watched that one a lot. ,"[(1305, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17821_0,hi Hello ,"[(1713, 1), (3890, 1), (412, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17821_1,hi Hello I am looking for a movie like @204651 \ ,"[(3890, 1), (412, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17821_2,"hi Hello I am looking for a movie like @204651 \ How about @106887 .  It has Hugh Jackman in it too, if you like him singing I was surprised to hear him sing at first, but it was neat. I 'll check that out I haven't seen it. ","[(412, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17835_0,Hi. I heard you were looking for a good movie. What type of movies do you like? ,"[(4148, 1), (3591, 1), (5439, 1), (3218, 1), (1871, 1), (838, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17835_1,Hi. I heard you were looking for a good movie. What type of movies do you like? @148231 ,"[(3591, 1), (5439, 1), (3218, 1), (1871, 1), (838, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17835_2,Hi. I heard you were looking for a good movie. What type of movies do you like? @148231 Okay. Have you seen @151596 or @169085 Both were really good movies Yes! Love that movie. Love Both. Independence Day is my favorite of the two. ,"[(5439, 1), (3218, 1), (1871, 1), (838, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17835_3,Hi. I heard you were looking for a good movie. What type of movies do you like? @148231 Okay. Have you seen @151596 or @169085 Both were really good movies Yes! Love that movie. Love Both. Independence Day is my favorite of the two. It was really good. You might like @148871 Great stars in that movie as well ,"[(3591, 1), (5439, 1), (3218, 1), (1871, 1), (838, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17835_5,Hi. I heard you were looking for a good movie. What type of movies do you like? @148231 Okay. Have you seen @151596 or @169085 Both were really good movies Yes! Love that movie. Love Both. Independence Day is my favorite of the two. It was really good. You might like @148871 Great stars in that movie as well I loved @157991 &amp; @151596 ,"[(5439, 1), (3218, 1), (1871, 1), (838, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17835_6,Hi. I heard you were looking for a good movie. What type of movies do you like? @148231 Okay. Have you seen @151596 or @169085 Both were really good movies Yes! Love that movie. Love Both. Independence Day is my favorite of the two. It was really good. You might like @148871 Great stars in that movie as well I loved @157991 &amp; @151596 @148871 is good when you don't think too much of it. yeah ,"[(1871, 1), (838, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17835_7,"Hi. I heard you were looking for a good movie. What type of movies do you like? @148231 Okay. Have you seen @151596 or @169085 Both were really good movies Yes! Love that movie. Love Both. Independence Day is my favorite of the two. It was really good. You might like @148871 Great stars in that movie as well I loved @157991 &amp; @151596 @148871 is good when you don't think too much of it. yeah If you like the slightly silly type you might also like @151102 If you liked @148871 , you might like @107429 and/or @200857 I liked both of those movies too ","[(1871, 1), (838, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17835_8,"Hi. I heard you were looking for a good movie. What type of movies do you like? @148231 Okay. Have you seen @151596 or @169085 Both were really good movies Yes! Love that movie. Love Both. Independence Day is my favorite of the two. It was really good. You might like @148871 Great stars in that movie as well I loved @157991 &amp; @151596 @148871 is good when you don't think too much of it. yeah If you like the slightly silly type you might also like @151102 If you liked @148871 , you might like @107429 and/or @200857 I liked both of those movies too @151102  is lighter ","[(1871, 1), (838, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17886_0,"Hello, what are you looking for? I am looking for a chill laid back movie tonight ","[(3779, 1), (6045, 1), (3764, 1), (1924, 1), (3842, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17886_1,"Hello, what are you looking for? I am looking for a chill laid back movie tonight What about @183056? MAn its been ages since ive seen that ","[(6045, 1), (3764, 1), (1924, 1), (3842, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17886_2,"Hello, what are you looking for? I am looking for a chill laid back movie tonight What about @183056? MAn its been ages since ive seen that I watched @84273 last night ","[(3764, 1), (1924, 1), (3842, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17886_3,"Hello, what are you looking for? I am looking for a chill laid back movie tonight What about @183056? MAn its been ages since ive seen that I watched @84273 last night I like that one. You seen @95495? I have! that movie was hilarious. I may have to watch it tonight actually Thanks for reminding me about it. lol Theres a bunch of movies, like those ","[(1924, 1), (3842, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17896_0,"Hi. Hello, can I help you discover some awesome movies? I was wondering if you could recommend a movie I can indeed, what are you looking for? ","[(6286, 1), (3315, 1), (4590, 1), (4401, 1), (4754, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17896_1,"Hi. Hello, can I help you discover some awesome movies? I was wondering if you could recommend a movie I can indeed, what are you looking for? Possibly a musical like @146224 ","[(3315, 1), (4590, 1), (4401, 1), (4754, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17896_2,"Hi. Hello, can I help you discover some awesome movies? I was wondering if you could recommend a movie I can indeed, what are you looking for? Possibly a musical like @146224 or @195028 if you aren't familiar with that genre, we could do romances ","[(4590, 1), (4401, 1), (4754, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17896_3,"Hi. Hello, can I help you discover some awesome movies? I was wondering if you could recommend a movie I can indeed, what are you looking for? Possibly a musical like @146224 or @195028 if you aren't familiar with that genre, we could do romances @180147 is good and very similar. Oh, I haven't seen that one ","[(4401, 1), (4754, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17896_4,"Hi. Hello, can I help you discover some awesome movies? I was wondering if you could recommend a movie I can indeed, what are you looking for? Possibly a musical like @146224 or @195028 if you aren't familiar with that genre, we could do romances @180147 is good and very similar. Oh, I haven't seen that one I also like @88234. That one Has Judy garland, and she's excellent in it. I love Judy Garland and Debbie Reynolds ","[(4754, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17902_0,Hello! Hi. Are you interested in a movie/ I'm interested in seeing a classic horror movie ,"[(5073, 1), (3382, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17902_1,Hello! Hi. Are you interested in a movie/ I'm interested in seeing a classic horror movie I've seen all of the @99244 movies. ,"[(3382, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17902_3,Hello! Hi. Are you interested in a movie/ I'm interested in seeing a classic horror movie I've seen all of the @99244 movies. maybe @79385 or @123395 ,"[(3382, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17906_0,"Hey, how's it going? Hi. Could you recommend a good suspense movie? ","[(3092, 1), (3811, 1), (3194, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17906_1,"Hey, how's it going? Hi. Could you recommend a good suspense movie? Something like @157231 ","[(3811, 1), (3194, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17906_2,"Hey, how's it going? Hi. Could you recommend a good suspense movie? Something like @157231 or @146251 ","[(3194, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17911_0,"Hi Hello, what are you looking for&gt; Could you recommend a movie ","[(4124, 1), (4, 0), (2453, 1), (6022, 1), (3235, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17911_2,"Hi Hello, what are you looking for&gt; Could you recommend a movie Something like @183622 or @112680 ","[(2453, 1), (6022, 1), (3235, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17911_3,"Hi Hello, what are you looking for&gt; Could you recommend a movie Something like @183622 or @112680 Have you seen @196668? I don't really like the Spy movies much any other ideas? ","[(6022, 1), (3235, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17911_4,"Hi Hello, what are you looking for&gt; Could you recommend a movie Something like @183622 or @112680 Have you seen @196668? I don't really like the Spy movies much any other ideas? What about @77697 That was a good one too! With Channing Tatum and Jamie Foxx ","[(3235, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17912_0,"Hello, what genre are you looking for? Possibly a family movie ","[(4731, 1), (4044, 1), (3680, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17912_1,"Hello, what genre are you looking for? Possibly a family movie Great! Have you seen @140749 ? ","[(4044, 1), (3680, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17912_2,"Hello, what genre are you looking for? Possibly a family movie Great! Have you seen @140749 ? like @184125 ","[(4731, 1), (4044, 1), (3680, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17912_3,"Hello, what genre are you looking for? Possibly a family movie Great! Have you seen @140749 ? like @184125 @140749 is good ","[(3680, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17927_0,"Hello! How are you this evening? I'm great, how are you? I'm looking for super hero movies tonight. ","[(296, 1), (588, 1), (3502, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17927_1,"Hello! How are you this evening? I'm great, how are you? I'm looking for super hero movies tonight. Okay! Have you seen @169419? That is one that I really enjoyed. It had a good villan, good music, and it was funny. ","[(296, 1), (588, 1), (3502, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17927_2,"Hello! How are you this evening? I'm great, how are you? I'm looking for super hero movies tonight. Okay! Have you seen @169419? That is one that I really enjoyed. It had a good villan, good music, and it was funny. I haven't seen @169419. Do you know any other super hero movies that are also funny? I'll Check Thor out. I thought @177160 had some humor in it too. I really like the Aquaman character and also the Flash character. They were pretty funny. What super hero movies do you like? ","[(3502, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17954_0,"Hello. What type of movies do you like? Hello. Horror Ok, cool. ","[(3145, 1), (2353, 1), (6485, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17954_1,"Hello. What type of movies do you like? Hello. Horror Ok, cool. @205353 looks really good. I would like to see that myself. ","[(2353, 1), (6485, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17954_2,"Hello. What type of movies do you like? Hello. Horror Ok, cool. @205353 looks really good. I would like to see that myself. Also, an oldie @113772 is good if you like Stephen King ","[(2353, 1), (6485, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17954_3,"Hello. What type of movies do you like? Hello. Horror Ok, cool. @205353 looks really good. I would like to see that myself. Also, an oldie @113772 is good if you like Stephen King I've never heard of the first one. I love @113772 ","[(3145, 1), (2353, 1), (6485, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17954_4,"Hello. What type of movies do you like? Hello. Horror Ok, cool. @205353 looks really good. I would like to see that myself. Also, an oldie @113772 is good if you like Stephen King I've never heard of the first one. I love @113772 I might check that @205353 out ","[(6485, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17961_0,Hello. Hi! May I suggest a movie for you? What type of films do you like? ,"[(4575, 1), (5168, 1), (4724, 1), (3073, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17961_1,Hello. Hi! May I suggest a movie for you? What type of films do you like? sure. I would like to watch a movie about dancing. Something like @167936 ,"[(5168, 1), (4724, 1), (3073, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17961_2,Hello. Hi! May I suggest a movie for you? What type of films do you like? sure. I would like to watch a movie about dancing. Something like @167936 Ok. Have you seen @186465 ? ,"[(4724, 1), (3073, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17961_3,Hello. Hi! May I suggest a movie for you? What type of films do you like? sure. I would like to watch a movie about dancing. Something like @167936 Ok. Have you seen @186465 ? Or @91112 ? ,"[(3073, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17961_4,Hello. Hi! May I suggest a movie for you? What type of films do you like? sure. I would like to watch a movie about dancing. Something like @167936 Ok. Have you seen @186465 ? Or @91112 ? And a oldie but goodie @187205 ? ,"[(5168, 1), (4724, 1), (3073, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17961_5,"Hello. Hi! May I suggest a movie for you? What type of films do you like? sure. I would like to watch a movie about dancing. Something like @167936 Ok. Have you seen @186465 ? Or @91112 ? And a oldie but goodie @187205 ? I've watched @186465 a couple of times. It was okay, wasn't impressed though. okay ","[(3073, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17961_6,"Hello. Hi! May I suggest a movie for you? What type of films do you like? sure. I would like to watch a movie about dancing. Something like @167936 Ok. Have you seen @186465 ? Or @91112 ? And a oldie but goodie @187205 ? I've watched @186465 a couple of times. It was okay, wasn't impressed though. okay @187205 is classic! Love that movie What about @113416 ? ","[(4724, 1), (3073, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
